ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2019-12-07T18:58:36.000,8.67,92.89,18.68
2019-12-07T18:58:46.000,8.69,93.05,18.67
2019-12-07T18:58:56.000,8.68,92.92,18.66
2019-12-07T18:59:06.000,8.69,93.08,18.65
2019-12-07T18:59:16.000,8.70,93.12,18.65
2019-12-07T18:59:26.000,8.70,93.15,18.65
2019-12-07T18:59:36.000,8.70,93.15,18.65
2019-12-07T18:59:46.000,8.69,93.01,18.64
2019-12-07T18:59:56.000,8.68,92.86,18.64
2019-12-07T19:00:06.000,8.69,92.93,18.63
2019-12-07T19:00:16.000,8.69,92.95,18.61
2019-12-07T19:00:26.000,8.69,92.93,18.62
2019-12-07T19:00:36.000,8.70,93.01,18.60
2019-12-07T19:00:46.000,8.70,93.06,18.60
2019-12-07T19:00:56.000,8.70,93.04,18.59
2019-12-07T19:01:06.000,8.71,93.07,18.59
2019-12-07T19:01:16.000,8.69,92.86,18.58
2019-12-07T19:01:26.000,8.69,92.90,18.57
2019-12-07T19:01:36.000,8.70,92.96,18.57
2019-12-07T19:01:46.000,8.69,92.88,18.55
2019-12-07T19:01:56.000,8.70,92.90,18.55
2019-12-07T19:02:06.000,8.70,92.95,18.55
2019-12-07T19:02:16.000,8.71,93.06,18.55
2019-12-07T19:02:26.000,8.69,92.86,18.55
2019-12-07T19:02:36.000,8.70,92.94,18.55
2019-12-07T19:02:46.000,8.70,92.89,18.55
2019-12-07T19:02:56.000,8.71,93.07,18.54
2019-12-07T19:03:06.000,8.70,92.92,18.53
2019-12-07T19:03:16.000,8.71,93.01,18.55
2019-12-07T19:03:26.000,8.69,92.80,18.53
2019-12-07T19:03:36.000,8.72,93.10,18.53
2019-12-07T19:03:46.000,8.72,93.13,18.53
2019-12-07T19:03:56.000,8.72,93.11,18.53
2019-12-07T19:04:06.000,8.72,93.12,18.53
2019-12-07T19:04:16.000,8.70,92.86,18.53
2019-12-07T19:04:26.000,8.69,92.81,18.53
2019-12-07T19:04:36.000,8.73,93.17,18.53
2019-12-07T19:04:46.000,8.71,93.04,18.53
2019-12-07T19:04:56.000,8.71,92.96,18.53
2019-12-07T19:05:06.000,8.69,92.83,18.53
2019-12-07T19:05:16.000,8.73,93.20,18.53
2019-12-07T19:05:26.000,8.70,92.90,18.53
2019-12-07T19:05:36.000,8.72,93.08,18.52
2019-12-07T19:05:46.000,8.71,93.04,18.53
2019-12-07T19:05:56.000,8.72,93.11,18.52
2019-12-07T19:06:06.000,8.72,93.08,18.51
2019-12-07T19:06:16.000,8.72,93.08,18.52
2019-12-07T19:06:26.000,8.72,93.04,18.52
2019-12-07T19:06:36.000,8.73,93.16,18.52
2019-12-07T19:06:46.000,8.73,93.19,18.53
2019-12-07T19:06:56.000,8.72,93.14,18.53
2019-12-07T19:07:06.000,8.71,93.04,18.53
2019-12-07T19:07:16.000,8.71,92.98,18.53
2019-12-07T19:07:26.000,8.71,93.02,18.52
2019-12-07T19:07:36.000,8.71,93.03,18.53
2019-12-07T19:07:46.000,8.72,93.14,18.53
2019-12-07T19:07:56.000,8.72,93.13,18.52
2019-12-07T19:08:06.000,8.72,93.08,18.53
2019-12-07T19:08:16.000,8.71,92.98,18.53
2019-12-07T19:08:26.000,8.71,93.03,18.54
2019-12-07T19:08:36.000,8.70,92.97,18.54
2019-12-07T19:08:46.000,8.72,93.13,18.55
2019-12-07T19:08:56.000,8.71,93.03,18.55
2019-12-07T19:09:06.000,8.71,93.00,18.55
2019-12-07T19:09:16.000,8.71,93.08,18.55
2019-12-07T19:09:26.000,8.72,93.13,18.55
2019-12-07T19:09:36.000,8.71,93.09,18.55
2019-12-07T19:09:46.000,8.71,93.03,18.55
2019-12-07T19:09:56.000,8.72,93.12,18.55
2019-12-07T19:10:06.000,8.72,93.12,18.55
2019-12-07T19:10:16.000,8.70,93.00,18.55
2019-12-07T19:10:26.000,8.72,93.14,18.56
2019-12-07T19:10:36.000,8.71,93.07,18.57
2019-12-07T19:10:46.000,8.71,93.14,18.57
2019-12-07T19:10:56.000,8.71,93.12,18.57
2019-12-07T19:11:06.000,8.70,92.97,18.57
2019-12-07T19:11:16.000,8.71,93.09,18.57
2019-12-07T19:11:26.000,8.72,93.19,18.57
2019-12-07T19:11:36.000,8.71,93.05,18.57
2019-12-07T19:11:46.000,8.71,93.05,18.57
2019-12-07T19:11:56.000,8.71,93.12,18.57
2019-12-07T19:12:06.000,8.70,93.01,18.57
2019-12-07T19:12:16.000,8.72,93.18,18.57
2019-12-07T19:12:26.000,8.71,93.08,18.57
2019-12-07T19:12:36.000,8.70,92.93,18.57
2019-12-07T19:12:46.000,8.71,93.11,18.57
2019-12-07T19:12:56.000,8.72,93.19,18.58
2019-12-07T19:13:06.000,8.72,93.15,18.57
2019-12-07T19:13:16.000,8.72,93.17,18.57
2019-12-07T19:13:26.000,8.72,93.16,18.57
2019-12-07T19:13:36.000,8.71,93.06,18.57
2019-12-07T19:13:46.000,8.72,93.17,18.57
2019-12-07T19:13:56.000,8.70,92.96,18.58
2019-12-07T19:14:06.000,8.70,92.95,18.58
2019-12-07T19:14:16.000,8.70,92.93,18.57
2019-12-07T19:14:26.000,8.71,93.10,18.57
2019-12-07T19:14:36.000,8.72,93.20,18.57
2019-12-07T19:14:46.000,8.71,93.05,18.57
2019-12-07T19:14:56.000,8.71,93.10,18.57
2019-12-07T19:15:06.000,8.70,93.03,18.57
2019-12-07T19:15:16.000,8.71,93.06,18.58
2019-12-07T19:15:26.000,8.70,93.00,18.58
2019-12-07T19:15:36.000,8.70,93.04,18.58
2019-12-07T19:15:46.000,8.71,93.12,18.59
2019-12-07T19:15:56.000,8.72,93.23,18.59
2019-12-07T19:16:06.000,8.70,93.07,18.59
2019-12-07T19:16:16.000,8.71,93.14,18.60
2019-12-07T19:16:26.000,8.71,93.20,18.61
2019-12-07T19:16:36.000,8.71,93.14,18.61
2019-12-07T19:16:46.000,8.70,93.07,18.61
2019-12-07T19:16:56.000,8.71,93.18,18.61
2019-12-07T19:17:06.000,8.71,93.15,18.61
2019-12-07T19:17:16.000,8.71,93.22,18.61
2019-12-07T19:17:26.000,8.72,93.23,18.62
2019-12-07T19:17:36.000,8.71,93.20,18.62
2019-12-07T19:17:46.000,8.69,92.96,18.62
2019-12-07T19:17:56.000,8.69,92.97,18.63
2019-12-07T19:18:06.000,8.69,93.02,18.63
2019-12-07T19:18:16.000,8.71,93.19,18.64
2019-12-07T19:18:26.000,8.70,93.09,18.64
2019-12-07T19:18:36.000,8.70,93.08,18.64
2019-12-07T19:18:46.000,8.72,93.30,18.62
2019-12-07T19:18:56.000,8.70,93.13,18.63
2019-12-07T19:19:06.000,8.70,93.12,18.62
2019-12-07T19:19:16.000,8.71,93.22,18.64
2019-12-07T19:19:26.000,8.70,93.11,18.64
2019-12-07T19:19:36.000,8.70,93.12,18.64
2019-12-07T19:19:46.000,8.71,93.16,18.64
2019-12-07T19:19:56.000,8.69,93.02,18.64
2019-12-07T19:20:06.000,8.71,93.19,18.64
2019-12-07T19:20:16.000,8.71,93.17,18.64
2019-12-07T19:20:26.000,8.72,93.26,18.64
2019-12-07T19:20:36.000,8.71,93.25,18.64
2019-12-07T19:20:46.000,8.70,93.12,18.64
2019-12-07T19:20:56.000,8.71,93.21,18.65
2019-12-07T19:21:06.000,8.71,93.23,18.66
2019-12-07T19:21:16.000,8.70,93.18,18.66
2019-12-07T19:21:26.000,8.71,93.25,18.66
2019-12-07T19:21:36.000,8.70,93.14,18.66
2019-12-07T19:21:46.000,8.70,93.13,18.66
2019-12-07T19:21:56.000,8.72,93.31,18.66
2019-12-07T19:22:06.000,8.70,93.18,18.66
2019-12-07T19:22:16.000,8.70,93.14,18.64
2019-12-07T19:22:26.000,8.69,93.07,18.66
2019-12-07T19:22:36.000,8.69,93.01,18.65
2019-12-07T19:22:46.000,8.69,93.04,18.65
2019-12-07T19:22:56.000,8.69,93.05,18.64
2019-12-07T19:23:06.000,8.71,93.17,18.64
2019-12-07T19:23:16.000,8.70,93.16,18.65
2019-12-07T19:23:26.000,8.70,93.10,18.66
2019-12-07T19:23:36.000,8.71,93.25,18.66
2019-12-07T19:23:46.000,8.70,93.11,18.65
2019-12-07T19:23:56.000,8.71,93.29,18.66
2019-12-07T19:24:06.000,8.70,93.17,18.66
2019-12-07T19:24:16.000,8.71,93.29,18.66
2019-12-07T19:24:26.000,8.71,93.21,18.66
2019-12-07T19:24:36.000,8.70,93.16,18.66
2019-12-07T19:24:46.000,8.71,93.23,18.66
2019-12-07T19:24:56.000,8.70,93.20,18.66
2019-12-07T19:25:06.000,8.70,93.11,18.66
2019-12-07T19:25:16.000,8.70,93.13,18.66
2019-12-07T19:25:26.000,8.72,93.36,18.66
2019-12-07T19:25:36.000,8.71,93.27,18.66
2019-12-07T19:25:46.000,8.70,93.13,18.66
2019-12-07T19:25:56.000,8.69,93.04,18.66
2019-12-07T19:26:06.000,8.71,93.20,18.66
2019-12-07T19:26:16.000,8.70,93.19,18.66
2019-12-07T19:26:26.000,8.70,93.17,18.66
2019-12-07T19:26:36.000,8.70,93.17,18.67
2019-12-07T19:26:46.000,8.71,93.29,18.66
2019-12-07T19:26:56.000,8.71,93.22,18.66
2019-12-07T19:27:06.000,8.71,93.24,18.67
2019-12-07T19:27:16.000,8.70,93.18,18.68
2019-12-07T19:27:26.000,8.70,93.21,18.68
2019-12-07T19:27:36.000,8.70,93.17,18.68
2019-12-07T19:27:46.000,8.70,93.21,18.69
2019-12-07T19:27:56.000,8.70,93.22,18.70
2019-12-07T19:28:06.000,8.69,93.15,18.70
2019-12-07T19:28:16.000,8.70,93.20,18.70
2019-12-07T19:28:26.000,8.71,93.29,18.70
2019-12-07T19:28:36.000,8.71,93.34,18.70
2019-12-07T19:28:46.000,8.69,93.18,18.71
2019-12-07T19:28:56.000,8.70,93.29,18.71
2019-12-07T19:29:06.000,8.71,93.38,18.72
2019-12-07T19:29:16.000,8.71,93.34,18.73
2019-12-07T19:29:26.000,8.69,93.15,18.73
2019-12-07T19:29:36.000,8.67,92.91,18.72
2019-12-07T19:29:46.000,8.71,93.33,18.72
2019-12-07T19:29:56.000,8.69,93.12,18.72
2019-12-07T19:30:06.000,8.71,93.35,18.71
2019-12-07T19:30:16.000,8.69,93.17,18.71
2019-12-07T19:30:26.000,8.70,93.27,18.72
2019-12-07T19:30:36.000,8.69,93.19,18.73
2019-12-07T19:30:46.000,8.70,93.32,18.73
2019-12-07T19:30:56.000,8.70,93.27,18.72
2019-12-07T19:31:06.000,8.71,93.33,18.72
2019-12-07T19:31:16.000,8.70,93.30,18.73
2019-12-07T19:31:26.000,8.71,93.40,18.73
2019-12-07T19:31:36.000,8.69,93.16,18.73
2019-12-07T19:31:46.000,8.69,93.15,18.72
2019-12-07T19:31:56.000,8.70,93.22,18.73
2019-12-07T19:32:06.000,8.70,93.28,18.73
2019-12-07T19:32:16.000,8.69,93.20,18.72
2019-12-07T19:32:26.000,8.69,93.18,18.73
2019-12-07T19:32:36.000,8.70,93.26,18.73
2019-12-07T19:32:46.000,8.70,93.26,18.74
2019-12-07T19:32:56.000,8.69,93.19,18.74
2019-12-07T19:33:06.000,8.69,93.16,18.75
2019-12-07T19:33:16.000,8.71,93.39,18.75
2019-12-07T19:33:26.000,8.71,93.38,18.75
2019-12-07T19:33:36.000,8.67,92.98,18.75
2019-12-07T19:33:46.000,8.70,93.28,18.75
2019-12-07T19:33:56.000,8.70,93.30,18.76
2019-12-07T19:34:06.000,8.69,93.21,18.77
2019-12-07T19:34:16.000,8.69,93.29,18.77
2019-12-07T19:34:26.000,8.69,93.21,18.77
2019-12-07T19:34:36.000,8.69,93.28,18.77
2019-12-07T19:34:46.000,8.69,93.28,18.77
2019-12-07T19:34:56.000,8.69,93.28,18.77
2019-12-07T19:35:06.000,8.68,93.20,18.79
2019-12-07T19:35:16.000,8.69,93.32,18.79
2019-12-07T19:35:26.000,8.69,93.25,18.79
2019-12-07T19:35:36.000,8.69,93.25,18.79
2019-12-07T19:35:46.000,8.69,93.32,18.79
2019-12-07T19:35:56.000,8.68,93.17,18.79
2019-12-07T19:36:06.000,8.70,93.35,18.79
2019-12-07T19:36:16.000,8.69,93.31,18.79
2019-12-07T19:36:26.000,8.69,93.29,18.80
2019-12-07T19:36:36.000,8.69,93.36,18.81
2019-12-07T19:36:46.000,8.69,93.31,18.81
2019-12-07T19:36:56.000,8.69,93.36,18.82
2019-12-07T19:37:06.000,8.68,93.24,18.81
2019-12-07T19:37:16.000,8.69,93.33,18.81
2019-12-07T19:37:26.000,8.68,93.28,18.82
2019-12-07T19:37:36.000,8.69,93.30,18.81
2019-12-07T19:37:46.000,8.70,93.40,18.82
2019-12-07T19:37:56.000,8.69,93.31,18.81
2019-12-07T19:38:06.000,8.70,93.41,18.82
2019-12-07T19:38:16.000,8.69,93.37,18.82
2019-12-07T19:38:26.000,8.70,93.42,18.82
2019-12-07T19:38:36.000,8.69,93.35,18.83
2019-12-07T19:38:46.000,8.70,93.44,18.84
2019-12-07T19:38:56.000,8.68,93.27,18.84
2019-12-07T19:39:06.000,8.68,93.26,18.84
2019-12-07T19:39:16.000,8.69,93.35,18.84
2019-12-07T19:39:26.000,8.68,93.29,18.84
2019-12-07T19:39:36.000,8.67,93.21,18.84
2019-12-07T19:39:46.000,8.68,93.25,18.84
2019-12-07T19:39:56.000,8.70,93.43,18.84
2019-12-07T19:40:06.000,8.68,93.23,18.84
2019-12-07T19:40:16.000,8.69,93.39,18.84
2019-12-07T19:40:26.000,8.68,93.27,18.84
2019-12-07T19:40:36.000,8.68,93.32,18.84
2019-12-07T19:40:46.000,8.69,93.33,18.84
2019-12-07T19:40:56.000,8.68,93.26,18.84
2019-12-07T19:41:06.000,8.69,93.34,18.84
2019-12-07T19:41:16.000,8.70,93.45,18.84
2019-12-07T19:41:26.000,8.68,93.25,18.84
2019-12-07T19:41:36.000,8.68,93.25,18.84
2019-12-07T19:41:46.000,8.69,93.36,18.84
2019-12-07T19:41:56.000,8.68,93.26,18.84
2019-12-07T19:42:06.000,8.70,93.45,18.84
2019-12-07T19:42:16.000,8.70,93.49,18.84
2019-12-07T19:42:26.000,8.68,93.32,18.84
2019-12-07T19:42:36.000,8.69,93.40,18.84
2019-12-07T19:42:46.000,8.70,93.45,18.84
2019-12-07T19:42:56.000,8.70,93.45,18.84
2019-12-07T19:43:06.000,8.70,93.45,18.84
2019-12-07T19:43:16.000,8.68,93.29,18.82
2019-12-07T19:43:26.000,8.68,93.21,18.82
2019-12-07T19:43:36.000,8.69,93.28,18.81
2019-12-07T19:43:46.000,8.68,93.26,18.81
2019-12-07T19:43:56.000,8.69,93.28,18.81
2019-12-07T19:44:06.000,8.69,93.37,18.81
2019-12-07T19:44:16.000,8.70,93.41,18.80
2019-12-07T19:44:26.000,8.68,93.22,18.79
2019-12-07T19:44:36.000,8.71,93.46,18.79
2019-12-07T19:44:46.000,8.70,93.36,18.79
2019-12-07T19:44:56.000,8.68,93.19,18.79
2019-12-07T19:45:06.000,8.69,93.30,18.79
2019-12-07T19:45:16.000,8.69,93.24,18.79
2019-12-07T19:45:26.000,8.71,93.50,18.78
2019-12-07T19:45:36.000,8.69,93.23,18.78
2019-12-07T19:45:46.000,8.70,93.33,18.77
2019-12-07T19:45:56.000,8.70,93.35,18.77
2019-12-07T19:46:06.000,8.70,93.33,18.77
2019-12-07T19:46:16.000,8.69,93.25,18.77
2019-12-07T19:46:26.000,8.72,93.52,18.77
2019-12-07T19:46:36.000,8.69,93.27,18.77
2019-12-07T19:46:46.000,8.69,93.20,18.77
2019-12-07T19:46:56.000,8.70,93.29,18.76
2019-12-07T19:47:06.000,8.70,93.33,18.75
2019-12-07T19:47:16.000,8.70,93.31,18.75
2019-12-07T19:47:26.000,8.69,93.19,18.75
2019-12-07T19:47:36.000,8.70,93.33,18.75
2019-12-07T19:47:46.000,8.70,93.28,18.75
2019-12-07T19:47:56.000,8.70,93.27,18.75
2019-12-07T19:48:06.000,8.68,93.10,18.74
2019-12-07T19:48:16.000,8.68,93.10,18.73
2019-12-07T19:48:26.000,8.69,93.19,18.73
2019-12-07T19:48:36.000,8.70,93.24,18.72
2019-12-07T19:48:46.000,8.69,93.18,18.73
2019-12-07T19:48:56.000,8.71,93.37,18.73
2019-12-07T19:49:06.000,8.68,93.05,18.72
2019-12-07T19:49:16.000,8.69,93.15,18.71
2019-12-07T19:49:26.000,8.70,93.18,18.70
2019-12-07T19:49:36.000,8.70,93.24,18.70
2019-12-07T19:49:46.000,8.71,93.29,18.70
2019-12-07T19:49:56.000,8.70,93.23,18.70
2019-12-07T19:50:06.000,8.71,93.29,18.69
2019-12-07T19:50:16.000,8.71,93.33,18.69
2019-12-07T19:50:26.000,8.71,93.29,18.70
2019-12-07T19:50:36.000,8.71,93.27,18.69
2019-12-07T19:50:46.000,8.70,93.22,18.68
2019-12-07T19:50:56.000,8.70,93.22,18.68
2019-12-07T19:51:06.000,8.69,93.08,18.68
2019-12-07T19:51:16.000,8.69,93.12,18.68
2019-12-07T19:51:26.000,8.70,93.13,18.68
2019-12-07T19:51:36.000,8.71,93.23,18.67
2019-12-07T19:51:46.000,8.69,93.09,18.66
2019-12-07T19:51:56.000,8.70,93.17,18.66
2019-12-07T19:52:06.000,8.72,93.37,18.66
2019-12-07T19:52:16.000,8.70,93.16,18.66
2019-12-07T19:52:26.000,8.71,93.19,18.65
2019-12-07T19:52:36.000,8.70,93.08,18.64
2019-12-07T19:52:46.000,8.69,92.97,18.64
2019-12-07T19:52:56.000,8.71,93.14,18.63
2019-12-07T19:53:06.000,8.72,93.27,18.63
2019-12-07T19:53:16.000,8.72,93.27,18.61
2019-12-07T19:53:26.000,8.71,93.14,18.61
2019-12-07T19:53:36.000,8.72,93.31,18.61
2019-12-07T19:53:46.000,8.71,93.17,18.61
2019-12-07T19:53:56.000,8.71,93.17,18.59
2019-12-07T19:54:06.000,8.70,93.07,18.59
2019-12-07T19:54:16.000,8.72,93.20,18.57
2019-12-07T19:54:26.000,8.71,93.07,18.57
2019-12-07T19:54:36.000,8.70,92.99,18.57
2019-12-07T19:54:46.000,8.72,93.24,18.57
2019-12-07T19:54:56.000,8.74,93.35,18.56
2019-12-07T19:55:06.000,8.73,93.20,18.55
2019-12-07T19:55:16.000,8.74,93.31,18.55
2019-12-07T19:55:26.000,8.73,93.25,18.55
2019-12-07T19:55:36.000,8.73,93.28,18.55
2019-12-07T19:55:46.000,8.72,93.16,18.53
2019-12-07T19:55:56.000,8.71,93.03,18.53
2019-12-07T19:56:06.000,8.73,93.19,18.53
2019-12-07T19:56:16.000,8.72,93.05,18.52
2019-12-07T19:56:26.000,8.73,93.17,18.52
2019-12-07T19:56:36.000,8.71,92.96,18.51
2019-12-07T19:56:46.000,8.74,93.27,18.51
2019-12-07T19:56:56.000,8.72,93.11,18.51
2019-12-07T19:57:06.000,8.74,93.24,18.50
2019-12-07T19:57:16.000,8.73,93.15,18.50
2019-12-07T19:57:26.000,8.71,92.99,18.50
2019-12-07T19:57:36.000,8.72,93.01,18.49
2019-12-07T19:57:46.000,8.70,92.81,18.48
2019-12-07T19:57:56.000,8.73,93.10,18.48
2019-12-07T19:58:06.000,8.72,93.02,18.48
2019-12-07T19:58:16.000,8.73,93.10,18.46
2019-12-07T19:58:26.000,8.73,93.10,18.46
2019-12-07T19:58:36.000,8.74,93.26,18.47
2019-12-07T19:58:46.000,8.74,93.18,18.47
2019-12-07T19:58:56.000,8.74,93.16,18.46
2019-12-07T19:59:06.000,8.75,93.25,18.46
2019-12-07T19:59:16.000,8.75,93.29,18.46
2019-12-07T19:59:26.000,8.73,93.08,18.46
2019-12-07T19:59:36.000,8.75,93.35,18.46
2019-12-07T19:59:46.000,8.74,93.18,18.46
2019-12-07T19:59:56.000,8.75,93.34,18.47
2019-12-07T20:00:06.000,8.73,93.08,18.47
2019-12-07T20:00:16.000,8.74,93.27,18.47
2019-12-07T20:00:26.000,8.75,93.29,18.47
2019-12-07T20:00:36.000,8.72,93.05,18.47
2019-12-07T20:00:46.000,8.74,93.19,18.47
2019-12-07T20:00:56.000,8.74,93.21,18.47
2019-12-07T20:01:06.000,8.74,93.19,18.48
2019-12-07T20:01:16.000,8.75,93.29,18.48
2019-12-07T20:01:26.000,8.72,93.04,18.47
2019-12-07T20:01:36.000,8.74,93.20,18.46
2019-12-07T20:01:46.000,8.74,93.24,18.46
2019-12-07T20:01:56.000,8.72,92.99,18.44
2019-12-07T20:02:06.000,8.74,93.13,18.44
2019-12-07T20:02:16.000,8.73,93.05,18.44
2019-12-07T20:02:26.000,8.75,93.29,18.43
2019-12-07T20:02:36.000,8.72,92.94,18.44
2019-12-07T20:02:46.000,8.73,93.04,18.44
2019-12-07T20:02:56.000,8.75,93.27,18.44
2019-12-07T20:03:06.000,8.73,93.09,18.44
2019-12-07T20:03:16.000,8.74,93.14,18.44
2019-12-07T20:03:26.000,8.75,93.26,18.46
2019-12-07T20:03:36.000,8.75,93.27,18.46
2019-12-07T20:03:46.000,8.75,93.25,18.46
2019-12-07T20:03:56.000,8.72,92.96,18.46
2019-12-07T20:04:06.000,8.73,93.08,18.45
2019-12-07T20:04:16.000,8.73,93.03,18.44
2019-12-07T20:04:26.000,8.74,93.15,18.44
2019-12-07T20:04:36.000,8.75,93.29,18.45
2019-12-07T20:04:46.000,8.74,93.20,18.46
2019-12-07T20:04:56.000,8.75,93.27,18.46
2019-12-07T20:05:06.000,8.74,93.15,18.46
2019-12-07T20:05:16.000,8.74,93.23,18.46
2019-12-07T20:05:26.000,8.74,93.20,18.46
2019-12-07T20:05:36.000,8.74,93.16,18.46
2019-12-07T20:05:46.000,8.76,93.37,18.46
2019-12-07T20:05:56.000,8.74,93.16,18.46
2019-12-07T20:06:06.000,8.74,93.14,18.46
2019-12-07T20:06:16.000,8.74,93.20,18.46
2019-12-07T20:06:26.000,8.74,93.24,18.47
2019-12-07T20:06:36.000,8.74,93.21,18.46
2019-12-07T20:06:46.000,8.74,93.16,18.46
2019-12-07T20:06:56.000,8.74,93.21,18.46
2019-12-07T20:07:06.000,8.75,93.26,18.44
2019-12-07T20:07:16.000,8.74,93.13,18.44
2019-12-07T20:07:26.000,8.74,93.19,18.44
2019-12-07T20:07:36.000,8.75,93.28,18.44
2019-12-07T20:07:46.000,8.74,93.21,18.44
2019-12-07T20:07:56.000,8.74,93.20,18.44
2019-12-07T20:08:06.000,8.75,93.31,18.46
2019-12-07T20:08:16.000,8.73,93.11,18.46
2019-12-07T20:08:26.000,8.72,93.02,18.46
2019-12-07T20:08:36.000,8.74,93.18,18.46
2019-12-07T20:08:46.000,8.75,93.33,18.47
2019-12-07T20:08:56.000,8.73,93.08,18.48
2019-12-07T20:09:06.000,8.74,93.19,18.48
2019-12-07T20:09:16.000,8.75,93.29,18.48
2019-12-07T20:09:26.000,8.74,93.25,18.48
2019-12-07T20:09:36.000,8.73,93.16,18.48
2019-12-07T20:09:46.000,8.74,93.28,18.48
2019-12-07T20:09:56.000,8.74,93.22,18.48
2019-12-07T20:10:06.000,8.76,93.42,18.48
2019-12-07T20:10:16.000,8.73,93.13,18.48
2019-12-07T20:10:26.000,8.73,93.16,18.48
2019-12-07T20:10:36.000,8.74,93.23,18.49
2019-12-07T20:10:46.000,8.74,93.25,18.48
2019-12-07T20:10:56.000,8.75,93.35,18.49
2019-12-07T20:11:06.000,8.73,93.19,18.50
2019-12-07T20:11:16.000,8.74,93.28,18.50
2019-12-07T20:11:26.000,8.73,93.15,18.50
2019-12-07T20:11:36.000,8.74,93.26,18.50
2019-12-07T20:11:46.000,8.73,93.20,18.51
2019-12-07T20:11:56.000,8.75,93.41,18.52
2019-12-07T20:12:06.000,8.73,93.21,18.52
2019-12-07T20:12:16.000,8.74,93.32,18.53
2019-12-07T20:12:26.000,8.74,93.30,18.52
2019-12-07T20:12:36.000,8.76,93.48,18.53
2019-12-07T20:12:46.000,8.73,93.26,18.53
2019-12-07T20:12:56.000,8.73,93.16,18.52
2019-12-07T20:13:06.000,8.74,93.27,18.52
2019-12-07T20:13:16.000,8.74,93.34,18.53
2019-12-07T20:13:26.000,8.75,93.40,18.52
2019-12-07T20:13:36.000,8.74,93.31,18.52
2019-12-07T20:13:46.000,8.74,93.28,18.52
2019-12-07T20:13:56.000,8.74,93.35,18.53
2019-12-07T20:14:06.000,8.74,93.31,18.53
2019-12-07T20:14:16.000,8.73,93.21,18.53
2019-12-07T20:14:26.000,8.74,93.28,18.53
2019-12-07T20:14:36.000,8.73,93.20,18.52
2019-12-07T20:14:46.000,8.73,93.23,18.52
2019-12-07T20:14:56.000,8.73,93.19,18.52
2019-12-07T20:15:06.000,8.74,93.36,18.53
2019-12-07T20:15:16.000,8.73,93.23,18.53
2019-12-07T20:15:26.000,8.74,93.38,18.53
2019-12-07T20:15:36.000,8.73,93.22,18.55
2019-12-07T20:15:46.000,8.73,93.24,18.55
2019-12-07T20:15:56.000,8.75,93.43,18.55
2019-12-07T20:16:06.000,8.73,93.20,18.55
2019-12-07T20:16:16.000,8.74,93.33,18.54
2019-12-07T20:16:26.000,8.74,93.35,18.54
2019-12-07T20:16:36.000,8.73,93.26,18.54
2019-12-07T20:16:46.000,8.74,93.35,18.54
2019-12-07T20:16:56.000,8.74,93.31,18.53
2019-12-07T20:17:06.000,8.74,93.34,18.54
2019-12-07T20:17:16.000,8.74,93.40,18.54
2019-12-07T20:17:26.000,8.74,93.32,18.54
2019-12-07T20:17:36.000,8.75,93.44,18.54
2019-12-07T20:17:46.000,8.75,93.44,18.54
2019-12-07T20:17:56.000,8.75,93.44,18.55
2019-12-07T20:18:06.000,8.75,93.43,18.55
2019-12-07T20:18:16.000,8.74,93.40,18.55
2019-12-07T20:18:26.000,8.74,93.40,18.55
2019-12-07T20:18:36.000,8.74,93.40,18.55
2019-12-07T20:18:46.000,8.74,93.37,18.55
2019-12-07T20:18:56.000,8.73,93.25,18.55
2019-12-07T20:19:06.000,8.75,93.46,18.55
2019-12-07T20:19:16.000,8.72,93.11,18.54
2019-12-07T20:19:26.000,8.73,93.21,18.52
2019-12-07T20:19:36.000,8.74,93.28,18.52
2019-12-07T20:19:46.000,8.73,93.16,18.52
2019-12-07T20:19:56.000,8.74,93.33,18.53
2019-12-07T20:20:06.000,8.74,93.34,18.52
2019-12-07T20:20:16.000,8.73,93.20,18.52
2019-12-07T20:20:26.000,8.74,93.31,18.52
2019-12-07T20:20:36.000,8.74,93.31,18.52
2019-12-07T20:20:46.000,8.74,93.38,18.55
2019-12-07T20:20:56.000,8.74,93.38,18.54
2019-12-07T20:21:06.000,8.73,93.26,18.55
2019-12-07T20:21:16.000,8.73,93.27,18.55
2019-12-07T20:21:26.000,8.74,93.32,18.55
2019-12-07T20:21:36.000,8.73,93.24,18.55
2019-12-07T20:21:46.000,8.73,93.31,18.56
2019-12-07T20:21:56.000,8.73,93.29,18.57
2019-12-07T20:22:06.000,8.74,93.41,18.57
2019-12-07T20:22:16.000,8.74,93.36,18.57
2019-12-07T20:22:26.000,8.74,93.42,18.57
2019-12-07T20:22:36.000,8.73,93.28,18.57
2019-12-07T20:22:46.000,8.74,93.42,18.57
2019-12-07T20:22:56.000,8.73,93.34,18.57
2019-12-07T20:23:06.000,8.74,93.41,18.57
2019-12-07T20:23:16.000,8.74,93.38,18.57
2019-12-07T20:23:26.000,8.75,93.48,18.57
2019-12-07T20:23:36.000,8.73,93.34,18.58
2019-12-07T20:23:46.000,8.72,93.21,18.58
2019-12-07T20:23:56.000,8.75,93.51,18.59
2019-12-07T20:24:06.000,8.73,93.35,18.59
2019-12-07T20:24:16.000,8.72,93.28,18.59
2019-12-07T20:24:26.000,8.73,93.37,18.59
