ISO 8601 Time,Ax (g),Ay (g),Az (g),Mx (mG),My (mG),Mz (mG)
2019-06-25T20:02:00.000,0.6462,-0.7432,0.1371,-56.35,119.60,182.76
2019-06-25T20:03:00.000,0.6453,-0.7452,0.1351,-57.20,119.60,183.58
2019-06-25T20:04:00.000,0.6472,-0.7442,0.1381,-56.35,120.53,182.76
2019-06-25T20:05:00.000,0.6453,-0.7452,0.1351,-57.18,118.66,184.42
2019-06-25T20:06:00.000,0.6452,-0.7452,0.1381,-57.12,118.64,186.92
2019-06-25T20:07:00.000,0.6462,-0.7442,0.1381,-56.35,120.53,182.76
2019-06-25T20:08:00.000,0.6452,-0.7432,0.1401,-57.18,118.66,184.42
2019-06-25T20:09:00.000,0.6462,-0.7452,0.1381,-58.05,120.51,184.38
2019-06-25T20:10:00.000,0.6433,-0.7462,0.1361,-57.18,117.74,184.43
2019-06-25T20:11:00.000,0.6443,-0.7442,0.1361,-56.31,119.59,184.43
2019-06-25T20:12:00.000,0.6452,-0.7442,0.1371,-57.16,118.66,185.25
2019-06-25T20:13:00.000,0.6443,-0.7462,0.1371,-57.16,121.43,185.23
2019-06-25T20:14:00.000,0.6433,-0.7432,0.1391,-57.23,119.60,182.74
2019-06-25T20:15:00.000,0.6433,-0.7462,0.1381,-56.35,120.53,182.76
2019-06-25T20:16:00.000,0.6442,-0.7452,0.1391,-56.31,118.67,184.44
2019-06-25T20:17:00.000,0.6443,-0.7452,0.1361,-57.16,117.73,185.26
2019-06-25T20:18:00.000,0.6452,-0.7482,0.1372,-58.97,118.68,182.71
2019-06-25T20:19:00.000,0.6423,-0.7452,0.1371,-58.05,118.66,184.40
2019-06-25T20:20:00.000,0.6462,-0.7452,0.1371,-56.31,119.59,184.43
2019-06-25T20:21:00.000,0.6443,-0.7462,0.1361,-58.91,117.73,185.22
2019-06-25T20:22:00.000,0.6443,-0.7463,0.1332,-56.33,117.75,183.61
2019-06-25T20:23:00.000,0.6433,-0.7452,0.1351,-56.29,117.73,185.28
2019-06-25T20:24:00.000,0.6443,-0.7472,0.1362,-58.05,118.66,184.40
2019-06-25T20:25:00.000,0.6452,-0.7452,0.1371,-55.42,117.74,185.31
2019-06-25T20:26:00.000,0.6462,-0.7462,0.1372,-56.35,119.60,182.76
2019-06-25T20:27:00.000,0.6433,-0.7452,0.1351,-56.26,120.50,186.10
2019-06-25T20:28:00.000,0.6462,-0.7462,0.1362,-58.86,119.57,186.87
2019-06-25T20:29:00.000,0.6452,-0.7462,0.1371,-58.07,120.52,183.55
2019-06-25T20:30:00.000,0.6462,-0.7452,0.1371,-57.18,119.59,184.41
2019-06-25T20:31:00.000,0.6453,-0.7452,0.1361,-58.05,121.44,184.38
2019-06-25T20:32:00.000,0.6462,-0.7442,0.1391,-55.44,120.51,184.45
2019-06-25T20:33:00.000,0.6433,-0.7442,0.1341,-56.35,120.53,182.76
2019-06-25T20:34:00.000,0.6443,-0.7442,0.1361,-56.33,120.52,183.59
2019-06-25T20:35:00.000,0.6453,-0.7452,0.1361,-56.29,120.51,185.26
2019-06-25T20:36:00.000,0.6462,-0.7452,0.1381,-56.35,119.60,182.76
2019-06-25T20:37:00.000,0.6462,-0.7442,0.1361,-58.90,119.58,185.20
2019-06-25T20:38:00.000,0.6452,-0.7442,0.1391,-55.44,121.44,184.44
2019-06-25T20:39:00.000,0.6433,-0.7452,0.1371,-57.18,120.51,184.41
2019-06-25T20:40:00.000,0.6462,-0.7422,0.1391,-53.72,118.68,183.67
2019-06-25T20:41:00.000,0.6482,-0.7452,0.1342,-58.92,121.43,184.35
2019-06-25T20:42:00.000,0.6462,-0.7442,0.1361,-57.25,121.46,181.89
2019-06-25T20:43:00.000,0.6452,-0.7442,0.1381,-59.82,120.52,183.50
2019-06-25T20:44:00.000,0.6452,-0.7432,0.1381,-58.05,119.59,184.39
2019-06-25T20:45:00.000,0.6423,-0.7462,0.1351,-56.29,118.66,185.28
2019-06-25T20:46:00.000,0.6433,-0.7442,0.1381,-57.25,120.53,181.90
2019-06-25T20:47:00.000,0.6462,-0.7462,0.1362,-57.14,118.65,186.09
2019-06-25T20:48:00.000,0.6443,-0.7472,0.1371,-58.03,118.66,185.23
2019-06-25T20:49:00.000,0.6462,-0.7442,0.1381,-57.18,121.44,184.40
2019-06-25T20:50:00.000,0.6442,-0.7442,0.1401,-58.95,118.67,183.54
2019-06-25T20:51:00.000,0.6453,-0.7462,0.1352,-57.20,120.52,183.57
2019-06-25T20:52:00.000,0.6433,-0.7452,0.1361,-56.35,119.60,182.76
2019-06-25T20:53:00.000,0.6433,-0.7442,0.1371,-56.31,119.59,184.43
2019-06-25T20:54:00.000,0.6433,-0.7452,0.1371,-55.46,122.37,183.60
2019-06-25T20:55:00.000,0.6452,-0.7452,0.1401,-58.01,119.57,186.06
2019-06-25T20:56:00.000,0.6453,-0.7452,0.1361,-56.33,120.52,183.59
2019-06-25T20:57:00.000,0.6442,-0.7472,0.1391,-58.05,118.66,184.40
2019-06-25T20:58:00.000,0.6452,-0.7432,0.1381,-58.10,120.53,182.71
2019-06-25T20:59:00.000,0.6452,-0.7462,0.1371,-57.16,121.43,185.23
2019-06-25T21:00:00.000,0.6433,-0.7452,0.1391,-57.18,118.66,184.42
2019-06-25T21:01:00.000,0.6423,-0.7432,0.1371,-57.16,118.66,185.25
2019-06-25T21:02:00.000,0.6443,-0.7422,0.1381,-59.73,118.64,186.86
2019-06-25T21:03:00.000,0.6462,-0.7442,0.1371,-58.92,120.51,184.36
2019-06-25T21:04:00.000,0.6453,-0.7452,0.1361,-58.01,119.57,186.06
2019-06-25T21:05:00.000,0.6433,-0.7462,0.1381,-57.14,119.57,186.08
2019-06-25T21:06:00.000,0.6442,-0.7462,0.1391,-57.23,118.68,182.75
2019-06-25T21:07:00.000,0.6462,-0.7472,0.1372,-59.75,119.57,186.02
2019-06-25T21:08:00.000,0.6433,-0.7442,0.1391,-54.61,118.68,182.82
2019-06-25T21:09:00.000,0.6452,-0.7442,0.1381,-58.05,121.44,184.38
2019-06-25T21:10:00.000,0.6442,-0.7462,0.1381,-57.22,120.53,182.74
2019-06-25T21:11:00.000,0.6433,-0.7432,0.1371,-58.08,116.82,183.58
2019-06-25T21:12:00.000,0.6452,-0.7452,0.1371,-56.33,121.44,183.59
2019-06-25T21:13:00.000,0.6433,-0.7432,0.1381,-57.21,117.75,183.59
2019-06-25T21:14:00.000,0.6452,-0.7462,0.1371,-58.99,119.61,181.86
2019-06-25T21:15:00.000,0.6453,-0.7442,0.1361,-56.31,118.67,184.44
2019-06-25T21:16:00.000,0.6452,-0.7462,0.1391,-57.16,118.66,185.25
2019-06-25T21:17:00.000,0.6452,-0.7442,0.1381,-58.93,119.59,184.37
2019-06-25T21:18:00.000,0.6472,-0.7442,0.1381,-58.10,118.68,182.73
2019-06-25T21:19:00.000,0.6452,-0.7452,0.1371,-58.05,120.51,184.38
2019-06-25T21:20:00.000,0.6443,-0.7442,0.1381,-57.18,120.51,184.41
2019-06-25T21:21:00.000,0.6452,-0.7462,0.1381,-58.05,119.59,184.39
2019-06-25T21:22:00.000,0.6452,-0.7452,0.1371,-58.88,119.57,186.04
2019-06-25T21:23:00.000,0.6453,-0.7442,0.1361,-57.16,120.51,185.24
2019-06-25T21:24:00.000,0.6462,-0.7472,0.1382,-54.56,120.52,184.47
2019-06-25T21:25:00.000,0.6453,-0.7462,0.1352,-57.16,120.51,185.24
2019-06-25T21:26:00.000,0.6452,-0.7422,0.1381,-58.90,118.66,185.21
2019-06-25T21:27:00.000,0.6443,-0.7422,0.1391,-54.63,118.69,181.98
2019-06-25T21:28:00.000,0.6442,-0.7452,0.1391,-56.35,119.60,182.76
2019-06-25T21:29:00.000,0.6453,-0.7452,0.1351,-57.16,118.66,185.25
2019-06-25T21:30:00.000,0.6462,-0.7462,0.1372,-57.22,120.53,182.74
2019-06-25T21:31:00.000,0.6452,-0.7462,0.1411,-60.65,121.43,185.15
2019-06-25T21:32:00.000,0.6433,-0.7452,0.1381,-60.71,118.67,182.66
2019-06-25T21:33:00.000,0.6442,-0.7472,0.1401,-58.06,116.82,184.41
2019-06-25T21:34:00.000,0.6443,-0.7452,0.1371,-57.23,118.68,182.75
2019-06-25T21:35:00.000,0.6453,-0.7452,0.1341,-57.18,118.66,184.42
2019-06-25T21:36:00.000,0.6462,-0.7462,0.1372,-57.20,121.44,183.56
2019-06-25T21:37:00.000,0.6433,-0.7442,0.1371,-58.05,118.66,184.40
2019-06-25T21:38:00.000,0.6442,-0.7462,0.1381,-57.23,118.68,182.75
2019-06-25T21:39:00.000,0.6443,-0.7422,0.1381,-59.84,120.52,182.67
2019-06-25T21:40:00.000,0.6443,-0.7422,0.1381,-55.51,117.76,181.97
2019-06-25T21:41:00.000,0.6443,-0.7462,0.1371,-57.25,120.53,181.90
2019-06-25T21:42:00.000,0.6443,-0.7442,0.1381,-54.57,119.59,184.48
2019-06-25T21:43:00.000,0.6443,-0.7452,0.1371,-59.80,119.59,184.35
2019-06-25T21:44:00.000,0.6462,-0.7442,0.1401,-55.48,116.83,182.81
2019-06-25T21:45:00.000,0.6453,-0.7442,0.1361,-58.03,118.66,185.23
2019-06-25T21:46:00.000,0.6443,-0.7442,0.1371,-58.07,120.52,183.55
2019-06-25T21:47:00.000,0.6452,-0.7452,0.1401,-58.95,120.52,183.53
2019-06-25T21:48:00.000,0.6462,-0.7452,0.1371,-56.31,117.74,184.45
2019-06-25T21:49:00.000,0.6443,-0.7462,0.1361,-57.18,120.51,184.41
2019-06-25T21:50:00.000,0.6462,-0.7462,0.1362,-58.90,119.58,185.20
2019-06-25T21:51:00.000,0.6442,-0.7452,0.1391,-56.29,118.66,185.28
2019-06-25T21:52:00.000,0.6442,-0.7452,0.1401,-60.69,119.59,183.49
2019-06-25T21:53:00.000,0.6433,-0.7462,0.1371,-57.18,119.59,184.41
2019-06-25T21:54:00.000,0.6433,-0.7452,0.1381,-57.18,117.74,184.43
2019-06-25T21:55:00.000,0.6443,-0.7432,0.1371,-55.39,120.50,186.12
2019-06-25T21:56:00.000,0.6462,-0.7462,0.1362,-58.03,119.58,185.23
2019-06-25T21:57:00.000,0.6453,-0.7462,0.1342,-55.44,119.59,184.46
2019-06-25T21:58:00.000,0.6433,-0.7442,0.1381,-54.61,119.61,182.81
2019-06-25T21:59:00.000,0.6433,-0.7472,0.1361,-57.20,119.60,183.58
2019-06-25T22:00:00.000,0.6462,-0.7462,0.1362,-58.10,119.60,182.72
2019-06-25T22:01:00.000,0.6472,-0.7462,0.1362,-60.69,118.67,183.50
2019-06-25T22:02:00.000,0.6443,-0.7452,0.1381,-58.03,118.66,185.23
2019-06-25T22:03:00.000,0.6443,-0.7442,0.1381,-57.11,121.42,186.90
2019-06-25T22:04:00.000,0.6452,-0.7442,0.1391,-56.31,119.59,184.43
2019-06-25T22:05:00.000,0.6453,-0.7452,0.1361,-58.88,118.65,186.05
2019-06-25T22:06:00.000,0.6462,-0.7452,0.1371,-57.29,121.47,180.22
2019-06-25T22:07:00.000,0.6433,-0.7452,0.1381,-59.86,122.38,181.82
2019-06-25T22:08:00.000,0.6452,-0.7472,0.1381,-56.38,119.61,181.93
2019-06-25T22:09:00.000,0.6443,-0.7472,0.1371,-57.16,121.43,185.23
2019-06-25T22:10:00.000,0.6433,-0.7462,0.1391,-58.01,118.65,186.07
2019-06-25T22:11:00.000,0.6462,-0.7472,0.1372,-58.88,117.72,186.05
2019-06-25T22:12:00.000,0.6423,-0.7452,0.1341,-58.07,121.44,183.54
2019-06-25T22:13:00.000,0.6423,-0.7472,0.1371,-57.20,121.44,183.56
2019-06-25T22:14:00.000,0.6452,-0.7472,0.1362,-59.82,120.52,183.50
2019-06-25T22:15:00.000,0.6482,-0.7442,0.1362,-56.31,115.89,184.46
2019-06-25T22:16:00.000,0.6443,-0.7462,0.1371,-58.01,118.65,186.07
2019-06-25T22:17:00.000,0.6433,-0.7452,0.1371,-56.31,117.74,184.45
2019-06-25T22:18:00.000,0.6452,-0.7432,0.1401,-57.18,120.51,184.41
2019-06-25T22:19:00.000,0.6433,-0.7442,0.1381,-56.29,118.66,185.28
2019-06-25T22:20:00.000,0.6443,-0.7462,0.1361,-57.21,115.90,183.61
2019-06-25T22:21:00.000,0.6453,-0.7432,0.1361,-56.33,119.60,183.60
2019-06-25T22:22:00.000,0.6452,-0.7442,0.1391,-58.95,120.52,183.53
2019-06-25T22:23:00.000,0.6443,-0.7452,0.1371,-58.99,118.68,181.87
2019-06-25T22:24:00.000,0.6443,-0.7442,0.1351,-58.10,120.53,182.71
2019-06-25T22:25:00.000,0.6452,-0.7462,0.1391,-57.20,120.52,183.57
2019-06-25T22:26:00.000,0.6482,-0.7462,0.1392,-57.16,118.66,185.25
2019-06-25T22:27:00.000,0.6443,-0.7482,0.1372,-55.46,118.67,183.63
2019-06-25T22:28:00.000,0.6462,-0.7422,0.1391,-58.90,120.50,185.20
2019-06-25T22:29:00.000,0.6433,-0.7432,0.1351,-57.14,120.50,186.08
2019-06-25T22:30:00.000,0.6443,-0.7492,0.1342,-55.44,118.67,184.46
2019-06-25T22:31:00.000,0.6452,-0.7462,0.1371,-58.12,117.76,181.90
2019-06-25T22:32:00.000,0.6452,-0.7442,0.1371,-56.37,121.46,181.92
2019-06-25T22:33:00.000,0.6452,-0.7462,0.1391,-58.05,120.51,184.38
2019-06-25T22:34:00.000,0.6462,-0.7442,0.1381,-58.08,119.59,183.56
2019-06-25T22:35:00.000,0.6442,-0.7472,0.1381,-58.97,117.75,182.71
2019-06-25T22:36:00.000,0.6462,-0.7472,0.1352,-58.06,116.82,184.41
2019-06-25T22:37:00.000,0.6472,-0.7442,0.1371,-58.95,117.75,183.55
2019-06-25T22:38:00.000,0.6443,-0.7442,0.1381,-57.18,117.74,184.43
2019-06-25T22:39:00.000,0.6423,-0.7462,0.1361,-58.90,118.66,185.21
2019-06-25T22:40:00.000,0.6423,-0.7442,0.1381,-57.20,118.67,183.58
2019-06-25T22:41:00.000,0.6453,-0.7452,0.1351,-58.10,119.60,182.72
2019-06-25T22:42:00.000,0.6462,-0.7492,0.1352,-58.95,118.67,183.54
2019-06-25T22:43:00.000,0.6452,-0.7442,0.1381,-58.07,120.52,183.55
2019-06-25T22:44:00.000,0.6452,-0.7462,0.1401,-58.05,118.66,184.40
2019-06-25T22:45:00.000,0.6452,-0.7472,0.1372,-58.03,119.58,185.23
2019-06-25T22:46:00.000,0.6463,-0.7442,0.1351,-57.20,121.44,183.56
2019-06-25T22:47:00.000,0.6472,-0.7452,0.1372,-55.44,118.67,184.46
2019-06-25T22:48:00.000,0.6443,-0.7452,0.1381,-56.33,119.60,183.60
2019-06-25T22:49:00.000,0.6452,-0.7472,0.1372,-57.16,120.51,185.24
2019-06-25T22:50:00.000,0.6472,-0.7452,0.1381,-58.05,118.66,184.40
2019-06-25T22:51:00.000,0.6462,-0.7482,0.1372,-58.90,120.50,185.20
2019-06-25T22:52:00.000,0.6433,-0.7462,0.1371,-58.03,119.58,185.23
2019-06-25T22:53:00.000,0.6472,-0.7452,0.1362,-57.21,117.75,183.59
2019-06-25T22:54:00.000,0.6442,-0.7462,0.1381,-57.23,118.68,182.75
2019-06-25T22:55:00.000,0.6443,-0.7432,0.1381,-55.50,120.54,181.94
2019-06-25T22:56:00.000,0.6462,-0.7442,0.1371,-57.18,121.44,184.40
2019-06-25T22:57:00.000,0.6462,-0.7452,0.1391,-57.21,117.75,183.59
2019-06-25T22:58:00.000,0.6472,-0.7462,0.1382,-58.94,122.37,183.51
2019-06-25T22:59:00.000,0.6443,-0.7442,0.1371,-57.14,118.65,186.09
2019-06-25T23:00:00.000,0.6443,-0.7452,0.1371,-59.82,120.52,183.50
2019-06-25T23:01:00.000,0.6442,-0.7462,0.1381,-60.67,118.66,184.33
2019-06-25T23:02:00.000,0.6433,-0.7472,0.1371,-58.88,120.50,186.03
2019-06-25T23:03:00.000,0.6452,-0.7442,0.1401,-58.95,119.59,183.53
2019-06-25T23:04:00.000,0.6443,-0.7452,0.1351,-57.16,118.66,185.25
2019-06-25T23:05:00.000,0.6433,-0.7432,0.1391,-58.03,119.58,185.23
2019-06-25T23:06:00.000,0.6443,-0.7472,0.1371,-58.95,121.44,183.52
2019-06-25T23:07:00.000,0.6452,-0.7472,0.1391,-57.23,116.83,182.76
2019-06-25T23:08:00.000,0.6462,-0.7462,0.1391,-56.29,120.51,185.26
2019-06-25T23:09:00.000,0.6443,-0.7462,0.1371,-56.37,120.53,181.92
2019-06-25T23:10:00.000,0.6443,-0.7462,0.1371,-58.05,120.51,184.38
2019-06-25T23:11:00.000,0.6443,-0.7452,0.1371,-56.28,123.28,185.24
2019-06-25T23:12:00.000,0.6423,-0.7452,0.1371,-58.90,118.66,185.21
2019-06-25T23:13:00.000,0.6462,-0.7462,0.1391,-58.12,118.68,181.89
2019-06-25T23:14:00.000,0.6462,-0.7442,0.1371,-57.18,120.51,184.41
2019-06-25T23:15:00.000,0.6452,-0.7452,0.1381,-56.35,120.53,182.76
2019-06-25T23:16:00.000,0.6472,-0.7432,0.1391,-58.95,119.59,183.53
2019-06-25T23:17:00.000,0.6462,-0.7442,0.1371,-58.93,118.66,184.38
2019-06-25T23:18:00.000,0.6442,-0.7472,0.1391,-58.92,120.51,184.36
2019-06-25T23:19:00.000,0.6443,-0.7452,0.1381,-58.08,119.59,183.56
2019-06-25T23:20:00.000,0.6443,-0.7442,0.1371,-59.75,118.65,186.02
2019-06-25T23:21:00.000,0.6472,-0.7452,0.1372,-60.67,121.43,184.31
2019-06-25T23:22:00.000,0.6452,-0.7462,0.1371,-56.33,120.52,183.59
2019-06-25T23:23:00.000,0.6472,-0.7442,0.1371,-56.31,119.59,184.43
2019-06-25T23:24:00.000,0.6452,-0.7472,0.1372,-58.03,118.66,185.23
2019-06-25T23:25:00.000,0.6452,-0.7422,0.1391,-57.20,119.60,183.58
2019-06-25T23:26:00.000,0.6442,-0.7452,0.1391,-56.35,119.60,182.76
2019-06-25T23:27:00.000,0.6453,-0.7452,0.1361,-57.16,119.58,185.25
2019-06-25T23:28:00.000,0.6462,-0.7462,0.1391,-56.33,116.82,183.62
2019-06-25T23:29:00.000,0.6442,-0.7462,0.1381,-60.65,116.81,185.18
2019-06-25T23:30:00.000,0.6472,-0.7442,0.1401,-58.05,121.44,184.38
2019-06-25T23:31:00.000,0.6472,-0.7472,0.1392,-58.12,119.61,181.89
2019-06-25T23:32:00.000,0.6452,-0.7462,0.1371,-57.25,118.69,181.91
2019-06-25T23:33:00.000,0.6443,-0.7452,0.1341,-57.20,119.60,183.58
2019-06-25T23:34:00.000,0.6462,-0.7442,0.1401,-57.23,119.60,182.74
2019-06-25T23:35:00.000,0.6452,-0.7442,0.1391,-56.33,117.75,183.61
2019-06-25T23:36:00.000,0.6443,-0.7462,0.1361,-56.29,120.51,185.26
2019-06-25T23:37:00.000,0.6462,-0.7452,0.1391,-59.78,118.65,185.19
2019-06-25T23:38:00.000,0.6463,-0.7452,0.1342,-57.16,117.73,185.26
2019-06-25T23:39:00.000,0.6443,-0.7452,0.1371,-55.46,117.75,183.64
2019-06-25T23:40:00.000,0.6452,-0.7462,0.1371,-60.69,120.52,183.48
2019-06-25T23:41:00.000,0.6443,-0.7472,0.1362,-59.86,120.53,181.83
2019-06-25T23:42:00.000,0.6453,-0.7442,0.1361,-58.95,119.59,183.53
2019-06-25T23:43:00.000,0.6443,-0.7452,0.1381,-56.29,119.58,185.27
2019-06-25T23:44:00.000,0.6423,-0.7472,0.1361,-58.92,121.43,184.35
2019-06-25T23:45:00.000,0.6442,-0.7452,0.1401,-56.28,123.28,185.24
2019-06-25T23:46:00.000,0.6462,-0.7452,0.1371,-57.25,118.69,181.91
2019-06-25T23:47:00.000,0.6443,-0.7452,0.1371,-57.22,120.53,182.74
2019-06-25T23:48:00.000,0.6453,-0.7432,0.1361,-58.95,118.67,183.54
2019-06-25T23:49:00.000,0.6442,-0.7442,0.1411,-58.07,120.52,183.55
2019-06-25T23:50:00.000,0.6433,-0.7472,0.1361,-58.03,119.58,185.23
2019-06-25T23:51:00.000,0.6433,-0.7452,0.1381,-58.10,119.60,182.72
2019-06-25T23:52:00.000,0.6462,-0.7442,0.1361,-56.29,119.58,185.27
2019-06-25T23:53:00.000,0.6443,-0.7452,0.1371,-57.18,117.74,184.43
2019-06-25T23:54:00.000,0.6452,-0.7472,0.1391,-55.42,118.66,185.30
2019-06-25T23:55:00.000,0.6452,-0.7442,0.1391,-57.20,120.52,183.57
2019-06-25T23:56:00.000,0.6442,-0.7462,0.1401,-58.08,119.59,183.56
2019-06-25T23:57:00.000,0.6423,-0.7472,0.1371,-55.46,120.52,183.61
2019-06-25T23:58:00.000,0.6452,-0.7432,0.1401,-57.23,117.75,182.76
2019-06-25T23:59:00.000,0.6432,-0.7462,0.1401,-56.24,120.49,186.93
2019-06-26T00:00:00.000,0.6472,-0.7452,0.1381,-58.90,119.58,185.20
2019-06-26T00:01:00.000,0.6443,-0.7452,0.1381,-58.12,118.68,181.89
2019-06-26T00:02:00.000,0.6433,-0.7452,0.1381,-59.82,120.52,183.50
2019-06-26T00:03:00.000,0.6452,-0.7462,0.1391,-56.29,120.51,185.26
2019-06-26T00:04:00.000,0.6433,-0.7452,0.1391,-58.03,121.43,185.21
2019-06-26T00:05:00.000,0.6433,-0.7482,0.1371,-58.05,120.51,184.38
2019-06-26T00:06:00.000,0.6442,-0.7462,0.1401,-58.14,118.69,181.06
2019-06-26T00:07:00.000,0.6443,-0.7452,0.1381,-57.20,119.60,183.58
2019-06-26T00:08:00.000,0.6433,-0.7462,0.1371,-58.05,119.59,184.39
2019-06-26T00:09:00.000,0.6433,-0.7452,0.1381,-60.65,120.50,185.15
2019-06-26T00:10:00.000,0.6452,-0.7472,0.1362,-57.23,118.68,182.75
2019-06-26T00:11:00.000,0.6433,-0.7472,0.1391,-59.84,117.75,182.69
2019-06-26T00:12:00.000,0.6433,-0.7472,0.1351,-58.03,117.73,185.24
2019-06-26T00:13:00.000,0.6413,-0.7442,0.1381,-57.16,118.66,185.25
2019-06-26T00:14:00.000,0.6433,-0.7442,0.1371,-58.05,120.51,184.38
2019-06-26T00:15:00.000,0.6413,-0.7452,0.1391,-58.92,121.43,184.35
2019-06-26T00:16:00.000,0.6452,-0.7452,0.1401,-58.95,119.59,183.53
2019-06-26T00:17:00.000,0.6433,-0.7452,0.1381,-58.05,120.51,184.38
2019-06-26T00:18:00.000,0.6452,-0.7452,0.1371,-56.29,119.58,185.27
2019-06-26T00:19:00.000,0.6423,-0.7472,0.1391,-58.93,118.66,184.38
2019-06-26T00:20:00.000,0.6433,-0.7482,0.1371,-59.80,116.81,184.37
2019-06-26T00:21:00.000,0.6442,-0.7482,0.1391,-58.01,117.73,186.07
2019-06-26T00:22:00.000,0.6423,-0.7462,0.1381,-59.73,118.64,186.86
2019-06-26T00:23:00.000,0.6452,-0.7472,0.1401,-59.80,120.51,184.34
2019-06-26T00:24:00.000,0.6443,-0.7452,0.1381,-58.05,119.59,184.39
2019-06-26T00:25:00.000,0.6433,-0.7482,0.1362,-58.07,120.52,183.55
2019-06-26T00:26:00.000,0.6433,-0.7442,0.1381,-58.91,117.73,185.22
2019-06-26T00:27:00.000,0.6423,-0.7462,0.1391,-57.16,120.51,185.24
2019-06-26T00:28:00.000,0.6432,-0.7452,0.1411,-57.16,118.66,185.25
2019-06-26T00:29:00.000,0.6442,-0.7462,0.1391,-57.16,121.43,185.23
2019-06-26T00:30:00.000,0.6442,-0.7442,0.1401,-58.84,117.71,187.72
2019-06-26T00:31:00.000,0.6433,-0.7462,0.1371,-58.05,120.51,184.38
2019-06-26T00:32:00.000,0.6432,-0.7452,0.1411,-58.95,120.52,183.53
2019-06-26T00:33:00.000,0.6442,-0.7452,0.1411,-60.67,120.51,184.32
2019-06-26T00:34:00.000,0.6412,-0.7472,0.1431,-60.71,120.52,182.65
2019-06-26T00:35:00.000,0.6432,-0.7452,0.1401,-58.01,120.50,186.05
2019-06-26T00:36:00.000,0.6462,-0.7462,0.1411,-58.93,119.59,184.37
2019-06-26T00:37:00.000,0.6452,-0.7472,0.1381,-58.88,120.50,186.03
2019-06-26T00:38:00.000,0.6432,-0.7452,0.1401,-58.88,118.65,186.05
2019-06-26T00:39:00.000,0.6403,-0.7492,0.1391,-59.80,119.59,184.35
2019-06-26T00:40:00.000,0.6442,-0.7482,0.1391,-57.99,117.72,186.91
2019-06-26T00:41:00.000,0.6452,-0.7462,0.1411,-58.03,120.50,185.22
2019-06-26T00:42:00.000,0.6433,-0.7452,0.1391,-57.23,118.68,182.75
2019-06-26T00:43:00.000,0.6442,-0.7472,0.1421,-61.59,118.67,182.64
2019-06-26T00:44:00.000,0.6423,-0.7462,0.1391,-59.80,119.59,184.35
2019-06-26T00:45:00.000,0.6442,-0.7441,0.1421,-61.52,119.58,185.14
2019-06-26T00:46:00.000,0.6423,-0.7472,0.1401,-58.86,118.64,186.88
2019-06-26T00:47:00.000,0.6432,-0.7452,0.1411,-57.14,115.88,186.11
2019-06-26T00:48:00.000,0.6442,-0.7462,0.1381,-58.01,120.50,186.05
2019-06-26T00:49:00.000,0.6443,-0.7482,0.1372,-55.42,115.89,185.32
2019-06-26T00:50:00.000,0.6432,-0.7462,0.1401,-60.67,119.58,184.32
2019-06-26T00:51:00.000,0.6433,-0.7462,0.1391,-58.03,117.73,185.24
2019-06-26T00:52:00.000,0.6432,-0.7482,0.1391,-58.05,122.36,184.37
2019-06-26T00:53:00.000,0.6442,-0.7452,0.1411,-57.97,117.71,187.74
2019-06-26T00:54:00.000,0.6442,-0.7462,0.1401,-59.78,118.65,185.19
2019-06-26T00:55:00.000,0.6433,-0.7462,0.1391,-59.75,119.57,186.02
2019-06-26T00:56:00.000,0.6413,-0.7472,0.1411,-58.03,118.66,185.23
2019-06-26T00:57:00.000,0.6423,-0.7482,0.1401,-57.16,120.51,185.24
2019-06-26T00:58:00.000,0.6422,-0.7472,0.1421,-58.01,116.80,186.08
2019-06-26T00:59:00.000,0.6423,-0.7442,0.1391,-58.01,118.65,186.07
2019-06-26T01:00:00.000,0.6432,-0.7462,0.1401,-57.14,117.73,186.10
2019-06-26T01:01:00.000,0.6433,-0.7452,0.1391,-57.14,118.65,186.09
2019-06-26T01:02:00.000,0.6423,-0.7452,0.1401,-57.99,119.57,186.90
2019-06-26T01:03:00.000,0.6413,-0.7462,0.1371,-58.03,117.73,185.24
2019-06-26T01:04:00.000,0.6442,-0.7492,0.1402,-58.90,121.43,185.19
2019-06-26T01:05:00.000,0.6433,-0.7472,0.1371,-59.84,118.68,182.68
2019-06-26T01:06:00.000,0.6452,-0.7472,0.1411,-56.27,119.58,186.10
2019-06-26T01:07:00.000,0.6423,-0.7462,0.1401,-58.03,118.66,185.23
2019-06-26T01:08:00.000,0.6442,-0.7482,0.1411,-58.90,118.66,185.21
2019-06-26T01:09:00.000,0.6452,-0.7462,0.1391,-58.01,118.65,186.07
2019-06-26T01:10:00.000,0.6432,-0.7452,0.1411,-58.03,120.50,185.22
2019-06-26T01:11:00.000,0.6452,-0.7472,0.1411,-57.99,117.72,186.91
2019-06-26T01:12:00.000,0.6432,-0.7472,0.1401,-55.44,119.59,184.46
2019-06-26T01:13:00.000,0.6432,-0.7472,0.1411,-58.03,120.50,185.22
2019-06-26T01:14:00.000,0.6462,-0.7462,0.1411,-58.84,119.56,187.71
2019-06-26T01:15:00.000,0.6432,-0.7472,0.1401,-58.90,119.58,185.20
2019-06-26T01:16:00.000,0.6442,-0.7472,0.1401,-58.90,118.66,185.21
2019-06-26T01:17:00.000,0.6432,-0.7482,0.1401,-58.86,117.72,186.89
2019-06-26T01:18:00.000,0.6432,-0.7452,0.1411,-59.82,119.59,183.51
