ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2019-12-07T04:02:05.000,8.78,93.10,18.17
2019-12-07T04:02:15.000,8.79,93.15,18.17
2019-12-07T04:02:25.000,8.78,93.12,18.17
2019-12-07T04:02:35.000,8.78,93.10,18.17
2019-12-07T04:02:45.000,8.77,92.97,18.15
2019-12-07T04:02:55.000,8.77,92.98,18.16
2019-12-07T04:03:05.000,8.79,93.11,18.16
2019-12-07T04:03:15.000,8.78,93.01,18.15
2019-12-07T04:03:25.000,8.77,92.94,18.16
2019-12-07T04:03:35.000,8.79,93.10,18.15
2019-12-07T04:03:45.000,8.79,93.13,18.15
2019-12-07T04:03:55.000,8.78,93.07,18.15
2019-12-07T04:04:05.000,8.78,93.06,18.15
2019-12-07T04:04:15.000,8.79,93.08,18.15
2019-12-07T04:04:25.000,8.78,93.05,18.15
2019-12-07T04:04:35.000,8.79,93.16,18.15
2019-12-07T04:04:45.000,8.80,93.23,18.15
2019-12-07T04:04:55.000,8.78,92.98,18.15
2019-12-07T04:05:05.000,8.79,93.12,18.13
2019-12-07T04:05:15.000,8.81,93.26,18.13
2019-12-07T04:05:25.000,8.80,93.24,18.13
2019-12-07T04:05:35.000,8.79,93.09,18.13
2019-12-07T04:05:45.000,8.79,93.16,18.14
2019-12-07T04:05:55.000,8.79,93.10,18.13
2019-12-07T04:06:05.000,8.79,93.12,18.12
2019-12-07T04:06:15.000,8.78,92.97,18.12
2019-12-07T04:06:25.000,8.80,93.12,18.11
2019-12-07T04:06:35.000,8.80,93.15,18.12
2019-12-07T04:06:45.000,8.80,93.18,18.12
2019-12-07T04:06:55.000,8.78,92.97,18.12
2019-12-07T04:07:05.000,8.79,93.12,18.12
2019-12-07T04:07:15.000,8.80,93.16,18.10
2019-12-07T04:07:25.000,8.79,93.07,18.10
2019-12-07T04:07:35.000,8.80,93.11,18.09
2019-12-07T04:07:45.000,8.80,93.12,18.09
2019-12-07T04:07:55.000,8.79,93.06,18.10
2019-12-07T04:08:05.000,8.79,93.02,18.10
2019-12-07T04:08:15.000,8.78,92.89,18.08
2019-12-07T04:08:25.000,8.79,92.96,18.08
2019-12-07T04:08:35.000,8.79,93.01,18.06
2019-12-07T04:08:45.000,8.80,93.07,18.07
2019-12-07T04:08:55.000,8.81,93.16,18.07
2019-12-07T04:09:05.000,8.79,93.03,18.07
2019-12-07T04:09:15.000,8.80,93.12,18.08
2019-12-07T04:09:25.000,8.79,92.97,18.08
2019-12-07T04:09:35.000,8.80,93.08,18.07
2019-12-07T04:09:45.000,8.80,93.06,18.06
2019-12-07T04:09:55.000,8.80,93.04,18.06
2019-12-07T04:10:05.000,8.81,93.17,18.07
2019-12-07T04:10:15.000,8.82,93.25,18.07
2019-12-07T04:10:25.000,8.80,93.07,18.06
2019-12-07T04:10:35.000,8.79,92.96,18.06
2019-12-07T04:10:45.000,8.77,92.80,18.06
2019-12-07T04:10:55.000,8.80,93.03,18.05
2019-12-07T04:11:05.000,8.80,93.00,18.04
2019-12-07T04:11:15.000,8.78,92.80,18.04
2019-12-07T04:11:25.000,8.81,93.12,18.04
2019-12-07T04:11:35.000,8.80,93.07,18.04
2019-12-07T04:11:45.000,8.81,93.14,18.05
2019-12-07T04:11:55.000,8.79,92.97,18.06
2019-12-07T04:12:05.000,8.80,93.05,18.06
2019-12-07T04:12:15.000,8.83,93.33,18.06
2019-12-07T04:12:25.000,8.80,93.10,18.06
2019-12-07T04:12:35.000,8.81,93.22,18.07
2019-12-07T04:12:45.000,8.79,92.98,18.08
2019-12-07T04:12:55.000,8.79,93.02,18.07
2019-12-07T04:13:05.000,8.81,93.16,18.06
2019-12-07T04:13:15.000,8.80,93.10,18.06
2019-12-07T04:13:25.000,8.80,93.11,18.06
2019-12-07T04:13:35.000,8.80,93.06,18.06
2019-12-07T04:13:45.000,8.79,93.00,18.06
2019-12-07T04:13:55.000,8.80,93.07,18.06
2019-12-07T04:14:05.000,8.81,93.10,18.04
2019-12-07T04:14:15.000,8.81,93.14,18.04
2019-12-07T04:14:25.000,8.81,93.15,18.04
2019-12-07T04:14:35.000,8.82,93.22,18.05
2019-12-07T04:14:45.000,8.80,93.11,18.06
2019-12-07T04:14:55.000,8.81,93.12,18.04
2019-12-07T04:15:05.000,8.80,92.97,18.04
2019-12-07T04:15:15.000,8.80,93.02,18.04
2019-12-07T04:15:25.000,8.80,93.08,18.04
2019-12-07T04:15:35.000,8.81,93.17,18.04
2019-12-07T04:15:45.000,8.81,93.09,18.04
2019-12-07T04:15:55.000,8.80,93.06,18.04
2019-12-07T04:16:05.000,8.81,93.12,18.04
2019-12-07T04:16:15.000,8.81,93.12,18.04
2019-12-07T04:16:25.000,8.81,93.10,18.04
2019-12-07T04:16:35.000,8.82,93.21,18.04
2019-12-07T04:16:45.000,8.80,92.98,18.04
2019-12-07T04:16:55.000,8.79,92.94,18.04
2019-12-07T04:17:05.000,8.83,93.29,18.03
2019-12-07T04:17:15.000,8.82,93.24,18.04
2019-12-07T04:17:25.000,8.80,93.07,18.04
2019-12-07T04:17:35.000,8.82,93.27,18.04
2019-12-07T04:17:45.000,8.80,93.11,18.05
2019-12-07T04:17:55.000,8.81,93.12,18.05
2019-12-07T04:18:05.000,8.82,93.27,18.06
2019-12-07T04:18:15.000,8.80,93.07,18.04
2019-12-07T04:18:25.000,8.83,93.32,18.05
2019-12-07T04:18:35.000,8.83,93.35,18.06
2019-12-07T04:18:45.000,8.80,93.03,18.06
2019-12-07T04:18:55.000,8.81,93.13,18.06
2019-12-07T04:19:05.000,8.80,93.10,18.07
2019-12-07T04:19:15.000,8.81,93.21,18.07
2019-12-07T04:19:25.000,8.79,93.02,18.06
2019-12-07T04:19:35.000,8.80,93.07,18.06
2019-12-07T04:19:45.000,8.81,93.16,18.07
2019-12-07T04:19:55.000,8.81,93.21,18.08
2019-12-07T04:20:05.000,8.81,93.17,18.08
2019-12-07T04:20:15.000,8.80,93.11,18.08
2019-12-07T04:20:25.000,8.81,93.24,18.08
2019-12-07T04:20:35.000,8.81,93.19,18.08
2019-12-07T04:20:45.000,8.80,93.07,18.08
2019-12-07T04:20:55.000,8.82,93.32,18.07
2019-12-07T04:21:05.000,8.81,93.18,18.08
2019-12-07T04:21:15.000,8.82,93.29,18.08
2019-12-07T04:21:25.000,8.81,93.21,18.08
2019-12-07T04:21:35.000,8.81,93.20,18.09
2019-12-07T04:21:45.000,8.81,93.26,18.10
2019-12-07T04:21:55.000,8.80,93.20,18.10
2019-12-07T04:22:05.000,8.81,93.31,18.10
2019-12-07T04:22:15.000,8.81,93.28,18.10
2019-12-07T04:22:25.000,8.80,93.18,18.10
2019-12-07T04:22:35.000,8.80,93.21,18.12
2019-12-07T04:22:45.000,8.80,93.19,18.12
2019-12-07T04:22:55.000,8.82,93.42,18.13
2019-12-07T04:23:05.000,8.81,93.26,18.12
2019-12-07T04:23:15.000,8.82,93.40,18.11
2019-12-07T04:23:25.000,8.80,93.19,18.12
2019-12-07T04:23:35.000,8.81,93.32,18.12
2019-12-07T04:23:45.000,8.81,93.27,18.12
2019-12-07T04:23:55.000,8.80,93.23,18.12
2019-12-07T04:24:05.000,8.82,93.42,18.12
2019-12-07T04:24:15.000,8.81,93.27,18.12
2019-12-07T04:24:25.000,8.80,93.20,18.12
2019-12-07T04:24:35.000,8.81,93.28,18.12
2019-12-07T04:24:45.000,8.81,93.30,18.11
2019-12-07T04:24:55.000,8.79,93.02,18.11
2019-12-07T04:25:05.000,8.80,93.21,18.12
2019-12-07T04:25:15.000,8.80,93.24,18.12
2019-12-07T04:25:25.000,8.81,93.26,18.12
2019-12-07T04:25:35.000,8.80,93.23,18.12
2019-12-07T04:25:45.000,8.80,93.17,18.12
2019-12-07T04:25:55.000,8.82,93.41,18.12
2019-12-07T04:26:05.000,8.81,93.29,18.12
2019-12-07T04:26:15.000,8.81,93.30,18.12
2019-12-07T04:26:25.000,8.80,93.15,18.12
2019-12-07T04:26:35.000,8.80,93.20,18.13
2019-12-07T04:26:45.000,8.81,93.29,18.12
2019-12-07T04:26:55.000,8.81,93.30,18.12
2019-12-07T04:27:05.000,8.81,93.35,18.12
2019-12-07T04:27:15.000,8.81,93.32,18.12
2019-12-07T04:27:25.000,8.82,93.40,18.13
2019-12-07T04:27:35.000,8.81,93.34,18.13
2019-12-07T04:27:45.000,8.79,93.13,18.13
2019-12-07T04:27:55.000,8.81,93.31,18.13
2019-12-07T04:28:05.000,8.81,93.32,18.15
2019-12-07T04:28:15.000,8.80,93.29,18.15
2019-12-07T04:28:25.000,8.82,93.44,18.15
2019-12-07T04:28:35.000,8.79,93.16,18.15
2019-12-07T04:28:45.000,8.80,93.29,18.15
2019-12-07T04:28:55.000,8.80,93.27,18.15
2019-12-07T04:29:05.000,8.79,93.08,18.15
2019-12-07T04:29:15.000,8.80,93.21,18.15
2019-12-07T04:29:25.000,8.81,93.36,18.14
2019-12-07T04:29:35.000,8.80,93.28,18.15
2019-12-07T04:29:45.000,8.81,93.31,18.15
2019-12-07T04:29:55.000,8.81,93.38,18.15
2019-12-07T04:30:05.000,8.81,93.33,18.15
2019-12-07T04:30:15.000,8.80,93.26,18.16
2019-12-07T04:30:25.000,8.80,93.27,18.15
2019-12-07T04:30:35.000,8.81,93.43,18.17
2019-12-07T04:30:45.000,8.82,93.50,18.17
2019-12-07T04:30:55.000,8.80,93.25,18.17
2019-12-07T04:31:05.000,8.80,93.30,18.17
2019-12-07T04:31:15.000,8.82,93.46,18.17
2019-12-07T04:31:25.000,8.81,93.41,18.17
2019-12-07T04:31:35.000,8.81,93.40,18.18
2019-12-07T04:31:45.000,8.80,93.36,18.19
2019-12-07T04:31:55.000,8.82,93.48,18.19
2019-12-07T04:32:05.000,8.81,93.46,18.19
2019-12-07T04:32:15.000,8.80,93.28,18.19
2019-12-07T04:32:25.000,8.81,93.44,18.19
2019-12-07T04:32:35.000,8.82,93.49,18.19
2019-12-07T04:32:45.000,8.80,93.33,18.19
2019-12-07T04:32:55.000,8.81,93.50,18.21
2019-12-07T04:33:05.000,8.80,93.39,18.21
2019-12-07T04:33:15.000,8.81,93.47,18.21
2019-12-07T04:33:25.000,8.79,93.22,18.21
2019-12-07T04:33:35.000,8.79,93.27,18.21
2019-12-07T04:33:45.000,8.80,93.38,18.21
2019-12-07T04:33:55.000,8.80,93.31,18.21
2019-12-07T04:34:05.000,8.78,93.20,18.21
2019-12-07T04:34:15.000,8.80,93.34,18.21
2019-12-07T04:34:25.000,8.79,93.27,18.21
2019-12-07T04:34:35.000,8.79,93.19,18.20
2019-12-07T04:34:45.000,8.80,93.37,18.21
2019-12-07T04:34:55.000,8.79,93.25,18.21
2019-12-07T04:35:05.000,8.79,93.27,18.19
2019-12-07T04:35:15.000,8.81,93.40,18.19
2019-12-07T04:35:25.000,8.79,93.21,18.20
2019-12-07T04:35:35.000,8.79,93.28,18.21
2019-12-07T04:35:45.000,8.80,93.32,18.21
2019-12-07T04:35:55.000,8.79,93.31,18.22
2019-12-07T04:36:05.000,8.81,93.50,18.22
2019-12-07T04:36:15.000,8.81,93.47,18.22
2019-12-07T04:36:25.000,8.80,93.35,18.21
2019-12-07T04:36:35.000,8.80,93.40,18.22
2019-12-07T04:36:45.000,8.79,93.32,18.23
2019-12-07T04:36:55.000,8.81,93.47,18.21
2019-12-07T04:37:05.000,8.80,93.33,18.21
2019-12-07T04:37:15.000,8.80,93.36,18.21
2019-12-07T04:37:25.000,8.81,93.51,18.22
2019-12-07T04:37:35.000,8.80,93.43,18.23
2019-12-07T04:37:45.000,8.80,93.41,18.24
2019-12-07T04:37:55.000,8.79,93.35,18.24
2019-12-07T04:38:05.000,8.80,93.47,18.25
2019-12-07T04:38:15.000,8.82,93.62,18.26
2019-12-07T04:38:25.000,8.79,93.33,18.26
2019-12-07T04:38:35.000,8.78,93.21,18.26
2019-12-07T04:38:45.000,8.79,93.35,18.25
2019-12-07T04:38:55.000,8.80,93.37,18.24
2019-12-07T04:39:05.000,8.80,93.39,18.25
2019-12-07T04:39:15.000,8.79,93.31,18.26
2019-12-07T04:39:25.000,8.80,93.40,18.26
2019-12-07T04:39:35.000,8.81,93.51,18.25
2019-12-07T04:39:45.000,8.79,93.34,18.24
2019-12-07T04:39:55.000,8.79,93.39,18.26
2019-12-07T04:40:05.000,8.80,93.43,18.26
2019-12-07T04:40:15.000,8.78,93.25,18.26
2019-12-07T04:40:25.000,8.79,93.37,18.26
2019-12-07T04:40:35.000,8.80,93.45,18.26
2019-12-07T04:40:45.000,8.79,93.30,18.26
2019-12-07T04:40:55.000,8.79,93.39,18.26
2019-12-07T04:41:05.000,8.79,93.29,18.25
2019-12-07T04:41:15.000,8.80,93.43,18.25
2019-12-07T04:41:25.000,8.81,93.49,18.25
2019-12-07T04:41:35.000,8.80,93.44,18.24
2019-12-07T04:41:45.000,8.81,93.49,18.25
2019-12-07T04:41:55.000,8.78,93.21,18.24
2019-12-07T04:42:05.000,8.81,93.49,18.24
2019-12-07T04:42:15.000,8.78,93.19,18.24
2019-12-07T04:42:25.000,8.80,93.41,18.23
2019-12-07T04:42:35.000,8.79,93.33,18.24
2019-12-07T04:42:45.000,8.80,93.40,18.23
2019-12-07T04:42:55.000,8.79,93.28,18.24
2019-12-07T04:43:05.000,8.80,93.35,18.23
2019-12-07T04:43:15.000,8.79,93.32,18.23
2019-12-07T04:43:25.000,8.81,93.44,18.22
2019-12-07T04:43:35.000,8.81,93.50,18.23
2019-12-07T04:43:45.000,8.79,93.24,18.23
2019-12-07T04:43:55.000,8.81,93.48,18.23
2019-12-07T04:44:05.000,8.80,93.37,18.24
2019-12-07T04:44:15.000,8.80,93.42,18.24
2019-12-07T04:44:25.000,8.79,93.34,18.24
2019-12-07T04:44:35.000,8.79,93.31,18.23
2019-12-07T04:44:45.000,8.78,93.20,18.24
2019-12-07T04:44:55.000,8.80,93.36,18.22
2019-12-07T04:45:05.000,8.80,93.35,18.22
2019-12-07T04:45:15.000,8.80,93.37,18.22
2019-12-07T04:45:25.000,8.80,93.41,18.21
2019-12-07T04:45:35.000,8.81,93.44,18.21
2019-12-07T04:45:45.000,8.80,93.36,18.21
2019-12-07T04:45:55.000,8.78,93.20,18.21
2019-12-07T04:46:05.000,8.80,93.38,18.21
2019-12-07T04:46:15.000,8.80,93.38,18.21
2019-12-07T04:46:25.000,8.77,93.07,18.21
2019-12-07T04:46:35.000,8.79,93.24,18.21
2019-12-07T04:46:45.000,8.80,93.33,18.21
2019-12-07T04:46:55.000,8.80,93.37,18.21
2019-12-07T04:47:05.000,8.78,93.19,18.21
2019-12-07T04:47:15.000,8.81,93.38,18.19
2019-12-07T04:47:25.000,8.80,93.32,18.20
2019-12-07T04:47:35.000,8.81,93.39,18.19
2019-12-07T04:47:45.000,8.77,92.96,18.19
2019-12-07T04:47:55.000,8.79,93.21,18.17
2019-12-07T04:48:05.000,8.80,93.28,18.17
2019-12-07T04:48:15.000,8.79,93.22,18.18
2019-12-07T04:48:25.000,8.80,93.28,18.17
2019-12-07T04:48:35.000,8.80,93.31,18.17
2019-12-07T04:48:45.000,8.80,93.24,18.17
2019-12-07T04:48:55.000,8.80,93.28,18.17
2019-12-07T04:49:05.000,8.79,93.13,18.17
2019-12-07T04:49:15.000,8.82,93.45,18.17
2019-12-07T04:49:25.000,8.80,93.31,18.17
2019-12-07T04:49:35.000,8.79,93.16,18.17
2019-12-07T04:49:45.000,8.80,93.23,18.17
2019-12-07T04:49:55.000,8.79,93.21,18.17
2019-12-07T04:50:05.000,8.80,93.27,18.17
2019-12-07T04:50:15.000,8.80,93.22,18.17
2019-12-07T04:50:25.000,8.81,93.31,18.15
2019-12-07T04:50:35.000,8.80,93.28,18.15
2019-12-07T04:50:45.000,8.79,93.18,18.15
2019-12-07T04:50:55.000,8.79,93.12,18.15
2019-12-07T04:51:05.000,8.79,93.12,18.15
2019-12-07T04:51:15.000,8.80,93.19,18.15
2019-12-07T04:51:25.000,8.78,93.06,18.15
2019-12-07T04:51:35.000,8.81,93.30,18.14
2019-12-07T04:51:45.000,8.80,93.16,18.13
2019-12-07T04:51:55.000,8.80,93.18,18.13
2019-12-07T04:52:05.000,8.81,93.31,18.13
2019-12-07T04:52:15.000,8.79,93.14,18.14
2019-12-07T04:52:25.000,8.79,93.13,18.15
2019-12-07T04:52:35.000,8.81,93.37,18.13
2019-12-07T04:52:45.000,8.80,93.19,18.13
2019-12-07T04:52:55.000,8.80,93.19,18.12
2019-12-07T04:53:05.000,8.80,93.17,18.13
2019-12-07T04:53:15.000,8.80,93.15,18.12
2019-12-07T04:53:25.000,8.80,93.20,18.12
2019-12-07T04:53:35.000,8.81,93.25,18.11
2019-12-07T04:53:45.000,8.80,93.17,18.11
2019-12-07T04:53:55.000,8.79,93.13,18.12
2019-12-07T04:54:05.000,8.79,93.07,18.10
2019-12-07T04:54:15.000,8.80,93.19,18.10
2019-12-07T04:54:25.000,8.79,93.02,18.10
2019-12-07T04:54:35.000,8.82,93.32,18.10
2019-12-07T04:54:45.000,8.80,93.07,18.08
2019-12-07T04:54:55.000,8.81,93.17,18.08
2019-12-07T04:55:05.000,8.80,93.15,18.08
2019-12-07T04:55:15.000,8.82,93.27,18.08
2019-12-07T04:55:25.000,8.80,93.16,18.08
2019-12-07T04:55:35.000,8.81,93.23,18.08
2019-12-07T04:55:45.000,8.80,93.12,18.08
2019-12-07T04:55:55.000,8.81,93.22,18.07
2019-12-07T04:56:05.000,8.81,93.15,18.07
2019-12-07T04:56:15.000,8.81,93.19,18.08
2019-12-07T04:56:25.000,8.81,93.14,18.06
2019-12-07T04:56:35.000,8.81,93.18,18.06
2019-12-07T04:56:45.000,8.81,93.18,18.06
2019-12-07T04:56:55.000,8.81,93.13,18.06
2019-12-07T04:57:05.000,8.80,93.07,18.06
2019-12-07T04:57:15.000,8.79,92.97,18.06
2019-12-07T04:57:25.000,8.82,93.26,18.04
2019-12-07T04:57:35.000,8.81,93.10,18.04
2019-12-07T04:57:45.000,8.82,93.21,18.05
2019-12-07T04:57:55.000,8.82,93.20,18.04
2019-12-07T04:58:05.000,8.80,93.06,18.04
2019-12-07T04:58:15.000,8.83,93.31,18.04
2019-12-07T04:58:25.000,8.82,93.20,18.04
2019-12-07T04:58:35.000,8.80,92.99,18.03
2019-12-07T04:58:45.000,8.81,93.11,18.04
2019-12-07T04:58:55.000,8.79,92.89,18.03
2019-12-07T04:59:05.000,8.80,92.98,18.01
2019-12-07T04:59:15.000,8.80,93.03,18.01
2019-12-07T04:59:25.000,8.81,93.09,18.01
2019-12-07T04:59:35.000,8.81,93.06,18.02
2019-12-07T04:59:45.000,8.81,93.14,18.02
2019-12-07T04:59:55.000,8.81,93.13,18.02
2019-12-07T05:00:05.000,8.82,93.18,18.01
2019-12-07T05:00:15.000,8.81,93.13,18.01
2019-12-07T05:00:25.000,8.82,93.12,17.99
2019-12-07T05:00:35.000,8.81,93.08,17.99
2019-12-07T05:00:45.000,8.82,93.07,17.97
2019-12-07T05:00:55.000,8.81,93.03,17.98
2019-12-07T05:01:05.000,8.83,93.21,17.98
2019-12-07T05:01:15.000,8.82,93.12,17.99
2019-12-07T05:01:25.000,8.84,93.31,17.99
2019-12-07T05:01:35.000,8.82,93.18,17.99
2019-12-07T05:01:45.000,8.84,93.33,17.99
2019-12-07T05:01:55.000,8.82,93.14,18.01
2019-12-07T05:02:05.000,8.84,93.35,18.01
2019-12-07T05:02:15.000,8.81,93.14,18.01
2019-12-07T05:02:25.000,8.80,92.99,18.01
2019-12-07T05:02:35.000,8.83,93.24,17.99
2019-12-07T05:02:45.000,8.81,93.02,17.99
2019-12-07T05:02:55.000,8.80,92.98,17.99
2019-12-07T05:03:05.000,8.81,93.00,17.97
2019-12-07T05:03:15.000,8.81,92.99,17.98
2019-12-07T05:03:25.000,8.81,93.01,17.99
2019-12-07T05:03:35.000,8.82,93.09,17.99
2019-12-07T05:03:45.000,8.81,93.06,17.98
2019-12-07T05:03:55.000,8.83,93.22,17.97
2019-12-07T05:04:05.000,8.84,93.30,17.98
2019-12-07T05:04:15.000,8.82,93.11,17.99
2019-12-07T05:04:25.000,8.83,93.20,17.98
2019-12-07T05:04:35.000,8.84,93.32,17.98
2019-12-07T05:04:45.000,8.83,93.30,17.99
2019-12-07T05:04:55.000,8.82,93.11,17.99
2019-12-07T05:05:05.000,8.81,93.08,17.99
2019-12-07T05:05:15.000,8.81,93.05,17.99
2019-12-07T05:05:25.000,8.82,93.14,17.97
2019-12-07T05:05:35.000,8.82,93.14,17.97
2019-12-07T05:05:45.000,8.82,93.18,17.98
2019-12-07T05:05:55.000,8.83,93.27,17.99
2019-12-07T05:06:05.000,8.82,93.19,17.99
2019-12-07T05:06:15.000,8.83,93.28,17.99
2019-12-07T05:06:25.000,8.82,93.13,17.99
2019-12-07T05:06:35.000,8.83,93.30,17.99
2019-12-07T05:06:45.000,8.83,93.28,17.99
2019-12-07T05:06:55.000,8.83,93.23,17.99
2019-12-07T05:07:05.000,8.84,93.39,18.01
2019-12-07T05:07:15.000,8.83,93.33,18.01
2019-12-07T05:07:25.000,8.83,93.27,18.01
2019-12-07T05:07:35.000,8.82,93.27,18.03
2019-12-07T05:07:45.000,8.81,93.13,18.03
2019-12-07T05:07:55.000,8.83,93.39,18.04
2019-12-07T05:08:05.000,8.84,93.45,18.04
2019-12-07T05:08:15.000,8.83,93.40,18.05
2019-12-07T05:08:25.000,8.83,93.35,18.05
2019-12-07T05:08:35.000,8.83,93.36,18.06
2019-12-07T05:08:45.000,8.83,93.36,18.06
2019-12-07T05:08:55.000,8.83,93.41,18.07
2019-12-07T05:09:05.000,8.82,93.33,18.08
2019-12-07T05:09:15.000,8.83,93.44,18.08
2019-12-07T05:09:25.000,8.83,93.49,18.09
2019-12-07T05:09:35.000,8.83,93.45,18.10
2019-12-07T05:09:45.000,8.81,93.32,18.11
2019-12-07T05:09:55.000,8.82,93.38,18.12
2019-12-07T05:10:05.000,8.82,93.44,18.12
2019-12-07T05:10:15.000,8.82,93.40,18.12
2019-12-07T05:10:25.000,8.81,93.33,18.13
2019-12-07T05:10:35.000,8.82,93.38,18.14
2019-12-07T05:10:45.000,8.81,93.31,18.15
2019-12-07T05:10:55.000,8.81,93.30,18.15
2019-12-07T05:11:05.000,8.81,93.36,18.15
2019-12-07T05:11:15.000,8.82,93.48,18.15
2019-12-07T05:11:25.000,8.80,93.33,18.17
2019-12-07T05:11:35.000,8.80,93.31,18.17
2019-12-07T05:11:45.000,8.81,93.36,18.18
2019-12-07T05:11:55.000,8.81,93.44,18.19
2019-12-07T05:12:05.000,8.82,93.50,18.19
2019-12-07T05:12:15.000,8.82,93.58,18.19
2019-12-07T05:12:25.000,8.82,93.53,18.21
2019-12-07T05:12:35.000,8.82,93.56,18.21
2019-12-07T05:12:45.000,8.81,93.52,18.21
2019-12-07T05:12:55.000,8.80,93.42,18.22
2019-12-07T05:13:05.000,8.81,93.51,18.23
2019-12-07T05:13:15.000,8.82,93.61,18.23
2019-12-07T05:13:25.000,8.81,93.55,18.24
2019-12-07T05:13:35.000,8.82,93.58,18.24
2019-12-07T05:13:45.000,8.81,93.56,18.25
2019-12-07T05:13:55.000,8.81,93.60,18.26
2019-12-07T05:14:05.000,8.81,93.53,18.26
2019-12-07T05:14:15.000,8.81,93.62,18.28
2019-12-07T05:14:25.000,8.82,93.70,18.28
2019-12-07T05:14:35.000,8.80,93.53,18.29
2019-12-07T05:14:45.000,8.81,93.67,18.30
2019-12-07T05:14:55.000,8.81,93.62,18.30
2019-12-07T05:15:05.000,8.80,93.59,18.30
2019-12-07T05:15:15.000,8.81,93.63,18.31
2019-12-07T05:15:25.000,8.80,93.57,18.33
2019-12-07T05:15:35.000,8.80,93.59,18.32
2019-12-07T05:15:45.000,8.79,93.49,18.33
2019-12-07T05:15:55.000,8.80,93.64,18.35
2019-12-07T05:16:05.000,8.80,93.67,18.35
2019-12-07T05:16:15.000,8.79,93.51,18.35
2019-12-07T05:16:25.000,8.80,93.64,18.35
2019-12-07T05:16:35.000,8.79,93.56,18.35
2019-12-07T05:16:45.000,8.79,93.48,18.35
2019-12-07T05:16:55.000,8.79,93.57,18.37
2019-12-07T05:17:05.000,8.80,93.66,18.37
2019-12-07T05:17:15.000,8.80,93.63,18.37
2019-12-07T05:17:25.000,8.78,93.45,18.37
2019-12-07T05:17:35.000,8.79,93.59,18.37
2019-12-07T05:17:45.000,8.79,93.61,18.39
2019-12-07T05:17:55.000,8.80,93.72,18.39
2019-12-07T05:18:05.000,8.78,93.45,18.39
2019-12-07T05:18:15.000,8.81,93.83,18.39
2019-12-07T05:18:25.000,8.81,93.79,18.40
2019-12-07T05:18:35.000,8.77,93.45,18.41
2019-12-07T05:18:45.000,8.80,93.75,18.41
2019-12-07T05:18:55.000,8.77,93.45,18.43
2019-12-07T05:19:05.000,8.79,93.67,18.44
2019-12-07T05:19:15.000,8.80,93.76,18.44
2019-12-07T05:19:25.000,8.78,93.65,18.46
2019-12-07T05:19:35.000,8.79,93.69,18.46
2019-12-07T05:19:45.000,8.79,93.69,18.46
2019-12-07T05:19:55.000,8.79,93.71,18.47
2019-12-07T05:20:05.000,8.77,93.58,18.48
2019-12-07T05:20:15.000,8.78,93.67,18.48
2019-12-07T05:20:25.000,8.77,93.58,18.48
2019-12-07T05:20:35.000,8.77,93.60,18.48
2019-12-07T05:20:45.000,8.77,93.61,18.48
2019-12-07T05:20:55.000,8.78,93.64,18.48
2019-12-07T05:21:05.000,8.78,93.68,18.49
2019-12-07T05:21:15.000,8.78,93.73,18.50
2019-12-07T05:21:25.000,8.78,93.69,18.50
2019-12-07T05:21:35.000,8.79,93.77,18.50
2019-12-07T05:21:45.000,8.78,93.67,18.51
2019-12-07T05:21:55.000,8.78,93.69,18.52
2019-12-07T05:22:05.000,8.79,93.81,18.53
2019-12-07T05:22:15.000,8.78,93.74,18.52
2019-12-07T05:22:25.000,8.78,93.74,18.53
2019-12-07T05:22:35.000,8.78,93.74,18.54
2019-12-07T05:22:45.000,8.76,93.55,18.54
2019-12-07T05:22:55.000,8.78,93.74,18.55
2019-12-07T05:23:05.000,8.76,93.62,18.55
2019-12-07T05:23:15.000,8.77,93.73,18.55
2019-12-07T05:23:25.000,8.77,93.68,18.55
2019-12-07T05:23:35.000,8.78,93.77,18.55
2019-12-07T05:23:45.000,8.77,93.66,18.55
2019-12-07T05:23:55.000,8.78,93.75,18.55
2019-12-07T05:24:05.000,8.79,93.87,18.55
2019-12-07T05:24:15.000,8.77,93.72,18.55
2019-12-07T05:24:25.000,8.78,93.78,18.55
2019-12-07T05:24:35.000,8.78,93.79,18.55
2019-12-07T05:24:45.000,8.77,93.69,18.56
2019-12-07T05:24:55.000,8.76,93.65,18.57
2019-12-07T05:25:05.000,8.76,93.61,18.57
2019-12-07T05:25:15.000,8.77,93.71,18.57
2019-12-07T05:25:25.000,8.78,93.79,18.57
2019-12-07T05:25:35.000,8.77,93.68,18.57
2019-12-07T05:25:45.000,8.78,93.81,18.57
2019-12-07T05:25:55.000,8.76,93.61,18.57
2019-12-07T05:26:05.000,8.77,93.71,18.58
2019-12-07T05:26:15.000,8.76,93.67,18.59
2019-12-07T05:26:25.000,8.76,93.65,18.59
2019-12-07T05:26:35.000,8.75,93.52,18.59
2019-12-07T05:26:45.000,8.76,93.72,18.60
2019-12-07T05:26:55.000,8.77,93.77,18.60
2019-12-07T05:27:05.000,8.76,93.67,18.60
2019-12-07T05:27:15.000,8.77,93.84,18.61
2019-12-07T05:27:25.000,8.76,93.65,18.61
2019-12-07T05:27:35.000,8.76,93.69,18.62
2019-12-07T05:27:45.000,8.76,93.73,18.61
2019-12-07T05:27:55.000,8.77,93.77,18.62
